"user","id","title","text","tags","time"
71111,336,"Админ, привет , молю не игнорь выложи плиз ради всего святого прошу.аноним если можноРебят помо...","Админ, привет , молю не игнорь выложи плиз ради всего святого прошу.аноним если можно&lt;br&gt;Ребят помогите пожалуйста, ужелите минутку ну прям очень надо. Ситуация такова. Учусь заочно на 6 курсе в шараге заочно на судмеха. Недавно прошёл курсы и получил сертификат моториста 2 класса. Все доки необходимые в наличии.  В море никогда не был. Хочу уйти. Знание английского базовое имеется. Вопрос: могут ли меня взять хоть уборщиком на какое нить нормальное судно? Со смешанным экипажем. В крюингах могут помочь с этим? Вообще кем я там буду ведь &quot;кадет&quot; это тот кто окончил уже уч заведение. Короче мужики плиз ответьте не поленитесь,на зарез надо&lt;br&gt;&lt;br&gt;     ","судомеханик,документы,первый_рейс,кадет",1467360323
71111,337,"Всем доброго времени суток, моряки! АДМИН ОПУБЛИКУЙ, ПОЖАЛУЙСТА!Сам я обычный моторист на речном флоте. На судне района пла...","Всем доброго времени суток, моряки! &lt;br&gt;АДМИН ОПУБЛИКУЙ, ПОЖАЛУЙСТА!&lt;br&gt;Сам я обычный моторист на речном флоте. На судне района плавания  река-море. Учусь на механа. &lt;br&gt;И конечно интернет требуется. И для общения. И для связи. И для учебы. Ладно у нас на судах, почти всегда берег рядом. И пользуемся обычными модемами! Как у Вас с этим? Если стоит специальное оборудование, то какое? Какой интернет? Как и где ловит? &lt;br&gt;Прошу побольше информации! Заинтересовался этим вопросом!&lt;br&gt;Заранее спасибо за внимание! Всем спокойных вахт и удачных контрактов!&lt;br&gt;&lt;br&gt;     ","интернет,модем,моторист,механик",1467388568
71111,338,"Всем доброго времени суток.Вопрос следующий.Имею документы OS, без опыта, пытаюсь уйти в старт. Естественно, вопрос сложный. Поступи...","Всем доброго времени суток.&lt;br&gt;Вопрос следующий.&lt;br&gt;Имею документы OS, без опыта, пытаюсь уйти в старт. Естественно, вопрос сложный. Поступило предложение уйти на шесть месяцев в сухой док на ремонт судов в Лас-Пальмас.&lt;br&gt;Итак, суть вопроса: какой опыт и как записи о нем повлияют на следующие возможные рейсы и т.д.&lt;br&gt;&lt;br&gt;P.S. С уважением отношусь ко всем здесь присутствующим морякам и прошу ответить соответственно.&lt;br&gt;&lt;br&gt;    ","os,опыт,ремонт_судов",1467453934
71111,339,"     Админ, опубликуй пожалуйста. Очень нужен совет. Ребята, механики, такая проблема: анализы котельной воды стали постепенно ухудшат...","     &lt;br&gt;&lt;br&gt;Админ, опубликуй пожалуйста. Очень нужен совет. &lt;br&gt;&lt;br&gt;Ребята, механики, такая проблема: анализы котельной воды стали постепенно ухудшаться( хлориды поползли вверх) продуваем по верхней продувке по нижней по несколько раз за день, результата нет. Вскрываем конденсатор находим дырку и глушим ее, после опять интенсивно продуваем каждый день по несколько раз в течении дней 10, а то и больше, а результата нет. После вскрытия конденсатора и частичной замены воды соленость не падает. (В котельном танке и теплом ящике хлориды в норме). В чем может быть проблема кто знает?...","механик,котельная_вода,хлориды,конденсатор",1467460937
72534,340,seacontact.com/NEONВсем доброго дня и ночи. Вопрос к электронам1. Вопрос кто знает как подключается г...,seacontact.com/NEON&lt;br&gt;&lt;br&gt;Всем доброго дня и ночи. Вопрос к электронам&lt;br&gt;1. Вопрос кто знает как подключается граб ? Понятно что в мануале все есть. Меня интересует сам процесс протяжки кабеля по крану и дают ли они провод для подключения от контактора к питанию или его нужно самому приготовить. Поскольку след. Порт в индии. А фосфат грузят насыпью. Хотелось бы чтоб подсказали.&lt;br&gt;2. Load sharing fail common. Alarm - автоматическое распределение нагрузки между двумя дизелями. Проблема выскочил аларм. Нажас ack аларм ушел. Но хотелось бы понять в чем проблема.&lt;br&gt;&lt;br&gt;      ,"electrician,crane,wires,alarms,grab,bulk_carrier",1467579276
71111,341,"анонимно пожалуйста!Доброго времени суток! ребят, подскажите пожалуйста номер телефона ITF в России или Украине ( номер человека, который реальн...","анонимно пожалуйста!&lt;br&gt;&lt;br&gt;Доброго времени суток! ребят, подскажите пожалуйста номер телефона ITF в России или Украине ( номер человека, который реально может помочь!) сидим уже 5 мес без зарплаты, скоро конец контракта, а без денег весь экипаж не хочет сходить, но и год работать и ждать эту зарплату тоже не выдержим! заранее спасибо!&lt;br&gt;&lt;br&gt;    ","itf,судовладелец,неплатит",1467626567
71111,342,"Доброго дня. Знаю тема уже где то поднималась, но все равно хотел бы спросить, так как п...","Доброго дня. Знаю тема уже где то поднималась, но все равно хотел бы спросить, так как правила сейчас часто меняются. Кто возит с собой электронные сигареты ? Какие правила? Что надо ложить в багаж и что в ручную кладь ? Как дело обстоит с покупкой жидкостей. Особенно в восточных регионах ? Китай, Корея, Сингапур ?&lt;br&gt;&lt;br&gt;    ","сигареты,багаж,ручная_кладь",1467639191
71111,343,"Поделитесь мыслью.Хотят списать все команду и поменять на филипинов.Вся команда наши, точно не говорят (бояться,что не будут работат...","Поделитесь мыслью.Хотят списать все команду и поменять на филипинов.Вся команда наши, точно не говорят (бояться,что не будут работать),сильно гоняли в этом контракте по полной,отношение мягко сказать не хорошее.стоят на рейде возле Китая.говорят,что могут и не вернуть бейсик.что делать в этом случае.как правило для наших нет нормального профсоюза.фирму пока не называю,так как это еще не точно,но обещаю сообщить если подтвердится.за любые советы буду благодарна.&lt;br&gt;&lt;br&gt;    ","списание,смена_экипажа,профсоюз",1467639065
72550,344,"Подскажите пожалуйста , я живу в Украине , учусь в Одессе на моряка, смогу ли я уйти в рейс через росс...","&lt;br&gt;&lt;br&gt;Подскажите пожалуйста , я живу в Украине , учусь в Одессе на моряка, смогу ли я уйти в рейс через российские компании , не имея Российского гражданства ? Просто хочу знать нужно ли делать Российское гражданство. Выложите пожалуйста.&lt;br&gt;&lt;br&gt;  ","российское_гражданство,российские_крюинги",1467713136
12865,345,Как удалить Свою анкету отсюда?,"&lt;p&gt;Как удалить Свою анкету отсюда? Нигде я не нашёл ни крестика,ни мусорочки.&lt;/p&gt;
&lt;p&gt;И написать админам толбко через email! Может не туда смотрю?&lt;/p&gt;",Удалить_анкету_отсюда,1467737656
70396,346,Сколько по времени делают рабочий диплом механика 3-го разряда в Одесской капитании?,"&lt;p&gt;предложили в рейс,но необходим рабочий диплом механика 3-го разряда и возник вопрос о времени подготовки докумета.Кто делал отзовитесь!Благодарю заранее.&lt;/p&gt;",Timediploma,1467809193
71111,347,"Добрый день, анонимно плз. Кто сталкивался на судах с системой TFDE (Tri-Fuel Diesel Electric Pr...","Добрый день, анонимно плз. Кто сталкивался на судах с системой TFDE (Tri-Fuel Diesel Electric Propulsion). Механики напишите отзывы. Заранее спасибо.&lt;br&gt;&lt;br&gt;   ","tfde,engineer",1467890207
71111,348,"АнонОпубликуйте пожалуйстаМне 44 года, имею специальность сварщика. Можно ли устроится на судно? Что для этого нужно? Закончить курсы или чт...","Анон&lt;br&gt;Опубликуйте пожалуйста&lt;br&gt;Мне 44 года, имею специальность сварщика. Можно ли устроится на судно? Что для этого нужно? Закончить курсы или что? Помогите&lt;br&gt;&lt;br&gt;   ","welder,встарт",1467972347
72602,349,"seacontact.com/SholdaДрузья ,товарищи.Хочу попросить о помощи ,кто может проконсультировать о работе 3  помошника капитана.Интересует структура работы ...","seacontact.com/Sholda&lt;br&gt;&lt;br&gt;Друзья ,товарищи.&lt;br&gt;Хочу попросить о помощи ,кто может проконсультировать о работе 3  помошника капитана.&lt;br&gt;Интересует структура работы ,может какой-то алгоритм действий на судне,какие необходимы сверх важные знания и умения, ну и в таком роде!&lt;br&gt;Всем кто может подсказать ,буду благодарен)&lt;br&gt;Админу 7 футов..^&lt;br&gt;&lt;br&gt;  ","3rd_officer,специфика_работы",1467973851
71111,350,"реальная тема, мне будут передавать жесткий на судно, пока качают фильмы, но вот беда в том, что трудно ка...","реальная тема, мне будут передавать жесткий на судно, пока качают фильмы, но вот беда в том, что трудно как сразу найти и накачать кучу новых фильмов в норм качестве, вот вам и тема, пусть народ кидает ссылки или вообще нормальные торренты, по сортировать по  жанрам, жизнь упростит на много&lt;br&gt;&lt;br&gt;   ","торренты,фильмы",1467976832
71111,351,"Всем привет!Скажите пожалуйста,реально ли работать судомехаником с близорукостью (-3 на обоих глазах).Если да,то как относят...","Всем привет!&lt;br&gt;Скажите пожалуйста,реально ли работать судомехаником с близорукостью (-3 на обоих глазах).Если да,то как относятся на суднах к людям в очках или линзам?&lt;br&gt;Если вопрос глупый-прошу извинить,но хотелось бы узнать мнение опытных людей:)&lt;br&gt;&lt;br&gt;     ","engineer,близорукость,очки,линзы",1468004490
71111,352,"Друг был в рейсе, ходил по Европе, рассказывал что есть какое то сони евро, можно купить к...","Друг был в рейсе, ходил по Европе, рассказывал что есть какое то сони евро, можно купить какую то технику и привезут прямо на судно...&lt;br&gt;Кто знает в штатах такое есть? Был в штатах, но о подобном не слышал...&lt;br&gt;&lt;br&gt;   на ","техника_с_доставкой,пароход",1468069369
71111,353,"Херонцы, подскажите где у нас можно хорошие шузы купить?  ","Херонцы, подскажите где у нас можно хорошие шузы купить?&lt;br&gt;&lt;br&gt;  ",шузы,1468072941
71111,354,"Всем приветКто что может подсказать о судах UCF 3-5, крюнговая компания, которая работает...","Всем привет&lt;br&gt;Кто что может подсказать о судах UCF 3-5, крюнговая компания, которая работает с этими судами, владельцы, компания?! Любая информация будет полезной. Всем спасибо. Анон.&lt;br&gt;&lt;br&gt;  №гса3_4  ","крюинг,судовладелец",1468076540
71111,355,"Доброго времени суток,часто слышу про черную полицию но толком ничего о них не знаюЧто они ищут?до чег...","Доброго времени суток,часто слышу про черную полицию но толком ничего о них не знаю&lt;br&gt;Что они ищут?до чего докапываются?за что штрафуют?и вообще они просто так могут приехать или только по наводке?&lt;br&gt;Всем добра)&lt;br&gt;&lt;br&gt;       ","черная_полиция,police,customs,черная_таможня,проверки,штрафы",1468106923
71111,356,"Привет моряки! Мужики,у меня к вам такой вопрос,если во время вахты начался лютейший ...","Привет моряки! Мужики,у меня к вам такой вопрос,если во время вахты начался лютейший понос,как с этим справляться? Так получилось,что повар индус наколдовал что-то в еду,а желудок у меня слабый.&lt;br&gt;P.S. Админ не посчитай это шуткой,пришёл за советом к опытным людям.&lt;br&gt;Удачи! Спасибо&lt;br&gt;&lt;br&gt;      ","anonym,неудобная_ситуация,проблемы_с_желудком,здоровье,help",1468107008
72603,357,Подготовка к собеседованию,"&lt;p&gt;Доброго времени суток!&lt;br /&gt;Подскажите пожалуйста,как вообще проходит собеседование в крюинге?&lt;br /&gt;Что именно спрашивают???(Должность матрос)&lt;br /&gt;Если можно по подробнее...&lt;br /&gt;За ранее спасибо&quot;&lt;/p&gt;","собеседование,матрос",1468145020
71111,358,"Есть ли проблемы с америк рабочей визой , если кто то из близких родственников судим ?Анон...","Есть ли проблемы с америк рабочей визой , если кто то из близких родственников судим ?&lt;br&gt;Анон&lt;br&gt;&lt;br&gt;  ",американская_виза,1468149675
72550,359,"здравствуйте, такой вопрос, может ли человек, который учиться на профессию никак не связанную с морем, пройти курсы м...","&lt;br&gt;&lt;br&gt;здравствуйте, такой вопрос, может ли человек, который учиться на профессию никак не связанную с морем, пройти курсы матроса, получить диплом матроса, и уйти в рейс ?&lt;br&gt;&lt;br&gt;   ","курсы_матроса,диплом,врейс",1468150583
72670,360,Морской Лицей : Быть или не Быть ?,"&lt;ul&gt;
&lt;li&gt;&lt;span style=&quot;color: #000000; font-family: &#039;Lucida Grande&#039;, Arial, tahoma, verdana, sans-serif; font-size: 12px; line-height: 16.8px;&quot;&gt;Здравствуйте уважаемые моряки . Как и Вы я решил освоить профессию моряка . Учусь в 9 классе , и встал вопрос : оставаться в школе до 11 класса а потом идти в АМИ ОНМА , или же идти в Морской Лицей и учится там 3-и года вместо 2-х в школе и опять же идти в АМИ ОНМА . Не могу определиться . Помогите пожайлуста .&lt;/span&gt;&lt;/li&gt;
&lt;/ul&gt;",questions,1468174065
72671,361,Морской Лицей : Быть или не Быть ?,"&lt;p&gt;Здравствуйте уважаемые моряки . Как и Вы я решил освоить профессию моряка . Учусь в 9 классе , и встал вопрос : оставаться в школе до 11 класса а потом идти в АМИ ОНМА , или же идти в Морской Лицей и учится там 3-и года вместо 2-х в школе и опять же идти в АМИ ОНМА . Не могу определиться . Помогите пожайлуста&amp;nbsp;&lt;/p&gt;",questions,1468183234
71111,362,"имея рабочую визу в сша я могу по ней путешествовать туда, или над...","имея рабочую визу в сша я могу по ней путешествовать туда, или надо новую оформлять и после этого нет проблем с получением новой?&lt;br&gt;&lt;br&gt;      ","usa,visa,travel,c1d,work_and_travel",1468189925
72534,363,seacontact.com/NEONВсем привет.Проблема с бойлером название AALBORG.Суть проблемы. Хеат элемент работает и греет топливо для форсунки. К п...,seacontact.com/NEON&lt;br&gt;&lt;br&gt;Всем привет.&lt;br&gt;Проблема с бойлером название AALBORG.&lt;br&gt;Суть проблемы. Хеат элемент работает и греет топливо для форсунки. К примеру до 125. Но как только бойлер начинает работать температура топлива резко падает и срабатывает аларм Flame out. Питание есть иначе бы он не работал. Давление есть. Сейчас подключили трубку с паром к системе. Начал держать и повышать температуру тоесть работать нормально. Подскажите что то может еще проверить стоит? Возможно где то проблема еще... или проблема конкретно в хеат елементе.&lt;br&gt;&lt;br&gt;     ,"boilers,aalborg,engine,бойлер,рабочие_вопросы",1468189813
70287,364,BSM CSC Odessa,"&lt;p&gt;&lt;span style=&quot;color: #000000; font-family: &#039;Times New Roman&#039;; font-size: medium; line-height: normal; background-color: #fcf9f3;&quot;&gt;Ребят, кто работал или имел дело с Одесской конторой Вernhard Schulte Shipmanagement (BSM CSC) бывший Крюинг Солнце? Какие там условия? Тяжело ли уйти? Берут ли деньги за уход? Что ждет (тесты, собеседование и тд)? Всем спасибо!&lt;/span&gt;&lt;/p&gt;","bsm,crewing,odessa,собеседование,тесты",1468239968
70287,365,Работа на судне (Deck Cadet),"&lt;p&gt;Всем доброго времени суток, в чем вопрос.&lt;/p&gt;
&lt;p&gt;Вот буквально пару часов назад предложили вакансию в должности кадета на судно румынской постройки, 2000 года. General Cargo.&lt;/p&gt;
&lt;p&gt;Оклад 300$, посадка конец июля - начало агуста. 6 месяцев.&lt;/p&gt;
&lt;p&gt;Линия : Турция, Египет, Украина.&lt;/p&gt;
&lt;p&gt;Сказали, что хорошо кормят, выделяют в день 8$ на еду. Деньги на руки. По поводу денег за уход разговору не было.&lt;/p&gt;
&lt;p&gt;Подскажите пожалуйста как быть, спасибо!&lt;/p&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;","кадет,работа,крюинг,crewing,seacontact,cadet,первыйрейс",1468251950
72703,366,коллеги помогите.Срочно нужен бланк для MLC 2006 work and rest в экселе.за ранее благодарен...,&lt;br&gt;&lt;br&gt;коллеги помогите.Срочно нужен бланк для MLC 2006 work and rest в экселе.за ранее благодарен&lt;br&gt;&lt;br&gt;  ,"mlc,help",1468277709
71111,367,У кого какие планы после рейса ?)   ,У кого какие планы после рейса ?)&lt;br&gt;&lt;br&gt;   ,"деньги,какпотратить",1468282707
15338,368,"http://Привет, ребята. Есть кто-нибудь из мариуполя уходивший через крюинг? Предлагают работу за 650 баксов. Оклад 26...","http://&lt;br&gt;&lt;br&gt;Привет, ребята. Есть кто-нибудь из мариуполя уходивший через крюинг? Предлагают работу за 650 баксов. Оклад 2600$. Есть вариант туда позвонить напеть им что в офис придёт человек, и на месте узнает про вакансию. А-то я думаю что это кидалово. Они позвонили, знают что я из россии. За простой телефонный разговор переводить 600 баксов на карту желания нет. Хочу получить гарантии. Админ, пожалуйста, пропусти новость.&lt;br&gt;&lt;br&gt;","",1468309458
71111,369,"Мужики подскажите, на щите управления котлом есть тумблер выбора топлива, Light и Heavy. Подскажите что механически про...","Мужики подскажите, на щите управления котлом есть тумблер выбора топлива, Light и Heavy. Подскажите что механически происходит при его переводе. Ведь я сам в ручную выбираю топливо. Заранее благодарю","тумблер,топливо",1468310972
70287,370,SETS PLUS,"&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;p style=&quot;text-align: left;&quot;&gt;У кого-нибуть есть ссылка на скачивание SETS PLUS или ответы?&lt;/p&gt;
&lt;p style=&quot;text-align: left;&quot;&gt;Спасибо :)&lt;/p&gt;","тестирование,setsplus",1468321752
71111,371,Всем хорошего дня.Посоветуйте нормальный переводчик на айфон в офлайе пока в порту.всем спасибо   ...,Всем хорошего дня.&lt;br&gt;Посоветуйте нормальный переводчик на айфон в офлайе пока в порту.всем спасибо&lt;br&gt;&lt;br&gt;   ,"переводчик_для_iphone,ios",1468334542
71111,372,Кто в курсах с какого года вступает или уже вступила обязаловка иметь сертифик...,Кто в курсах с какого года вступает или уже вступила обязаловка иметь сертификат компанейского экдиса? Задание спасибо за инфу.&lt;br&gt;&lt;br&gt;   ,"ecdis,сертификат",1468319163
72735,373,Украинские банки,"&lt;p&gt;&lt;span style=&quot;color: #000000; font-family: -apple-system, BlinkMacSystemFont, Roboto, &#039;Open Sans&#039;, &#039;Helvetica Neue&#039;, sans-serif; font-size: 13px; line-height: 19.006px;&quot;&gt;Добрый день уважаемые моряки. Вопрос к тем, кто живет на Украине - подскажите кто какими банками пользуется для выплаты ЗП. Посоветуйте где открыть счет для работы.&lt;/span&gt;&lt;/p&gt;",questions,1468403436
71111,374,"Добрый день уважаемые моряки. Вопрос к тем, кто живет на Украине - подскажите кто какими банками...","Добрый день уважаемые моряки. Вопрос к тем, кто живет на Украине - подскажите кто какими банками пользуется для выплаты ЗП. Посоветуйте где открыть счет для работы. (Админ,- просьба ананоимно)&lt;br&gt;&lt;br&gt;  ",bank,1468405832
71111,375,Здравствуйте подскажите пожалуйста хорошего оператора для звонков домой с рейса!   ...,Здравствуйте подскажите пожалуйста хорошего оператора для звонков домой с рейса!&lt;br&gt;&lt;br&gt;   ,"сим_карта,оператор",1468420246
71111,376,"Подскажите,  не могу найти: как часто нужно проводить проверки safety belts and safety harness береговыми службам...","Подскажите,  не могу найти: как часто нужно проводить проверки safety belts and safety harness береговыми службами и какой документ регулирует это.&lt;br&gt;&lt;br&gt;   ","safety_belts,safety_harness",1468431040
71111,377,"Добрый день уважаемые моряки. Вопрос к тем, кто живет в России - подскажите кто какими банками п...","Добрый день уважаемые моряки. Вопрос к тем, кто живет в России - подскажите кто какими банками пользуется для выплаты ЗП. Посоветуйте где открыть счет для работы. &lt;br&gt;&lt;br&gt;Анонимно пожалуйста)&lt;br&gt;&lt;br&gt;      ","anonym,bank,salary,money,russia",1468455748
71111,378,Быстрый способ опубликовать что то в типичном моряке: 1. Переходим по ссылке seacontact.com/social-au...,Быстрый способ опубликовать что то в типичном моряке: &lt;br&gt;&lt;br&gt;1. Переходим по ссылке seacontact.com/social-auth&lt;br&gt;2. Жмем &quot;войти через вк&quot;&lt;br&gt;3. Копируем ссылку на вашу страницу и предлагаем новость ,seacontact,1468514435
71111,379,Коллеги! Кто то возил с собой квадрокоптер на судно? Интересно могутли в аэропорту с ним возни...,Коллеги! Кто то возил с собой квадрокоптер на судно? Интересно могутли в аэропорту с ним возникнуть проблемы?&lt;br&gt;&lt;br&gt;      ,"drone,квадрокоптер,dji,чтовзятьврейс,anonym",1468510164
72800,380,F. Laeisz,"&lt;p&gt;&lt;span style=&quot;color: #000000; font-family: tahoma, arial, verdana, sans-serif, &#039;Lucida Sans&#039;; font-size: 11px; line-height: 15.4px;&quot;&gt;Всем привет!&lt;/span&gt;&lt;br style=&quot;color: #000000; font-family: tahoma, arial, verdana, sans-serif, &#039;Lucida Sans&#039;; font-size: 11px; line-height: 15.4px;&quot; /&gt;&lt;span style=&quot;color: #000000; font-family: tahoma, arial, verdana, sans-serif, &#039;Lucida Sans&#039;; font-size: 11px; line-height: 15.4px;&quot;&gt;Кто что может рассказать о немецкой фирме F. Laeisz? (снабжение, продолжительность вахт и т. д.). В инете довольно мало информации, да и компания не особо большая как я понимаю. Интересуют газовозы. Спасибо)&lt;/span&gt;&lt;/p&gt;","laeisz,futurejob,gascarrier,lpg,workatsea",1468596467
71111,381,Мужики нужна помощь! С судового интернета не могу зайти на сайт UKHO.  Скиньте кто-нибудь weekly cumu...,"Мужики нужна помощь! С судового интернета не могу зайти на сайт UKHO. &lt;br&gt; Скиньте кто-нибудь weekly cumulative list для карт. Принял дела, а тут 3,14здец. Всем откликнувшимся спасибо.&lt;br&gt;&lt;br&gt;Админу попутного ветра!","ukho,charts,correction,notices,antm,cumulative",1468607331
71545,382,"seacontact.com/MaulenTMПриветствую! Народ, подскажите как определить полярность ЭД постоянного тока? Пришел ЭД на 24В на стеклоочистители, оба провода, выхо...","seacontact.com/MaulenTM&lt;br&gt;&lt;br&gt;Приветствую! Народ, подскажите как определить полярность ЭД постоянного тока? Пришел ЭД на 24В на стеклоочистители, оба провода, выходящие из ЭД черные, без меток, какой из них плюс, какой минус фиг знает. Может уже сталкивались с таким.&lt;br&gt;&lt;br&gt;  ","постоянный_ток,стеклоочиститель",1468609690
72774,383,"seacontact.com/PerseasДобрый день,коллеги!Подскажите пожалуйста,кто нибудь делал в ближайшее время доки ШДП?Сколько это сейчас стои...","seacontact.com/Perseas&lt;br&gt;&lt;br&gt;Добрый день,коллеги!Подскажите пожалуйста,кто нибудь делал в ближайшее время доки ШДП?Сколько это сейчас стоит?Потому как я сейчас на контракте и никто точно сказать не может.Возможно знаете,где дешевле(Украина).Заранее благодарен!Админ,не игнорируй пжлта.&lt;br&gt;&lt;br&gt;  ","локументы,штурман_дальнего_плаванья",1468654602
11405,384,Как подготовиться к инспекции,"&lt;p&gt;Уважаемые коллеги !&lt;/p&gt;
&lt;p&gt;Подскажите, где скачать, ответы - ЭКИПАЖ 2000, для электромехаников???&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Примного благодарен ! Попутного Вам ветра !&lt;/p&gt;",ЭКИПАЖ_2000,1468665971
72807,385,Прохождение собеседования,"На собеседовании на джуниор офицера столкнулся с таким вопросом &quot;частота определения позиции судна/Position fixing intervals&quot; Душит меня уже второй раз, опытные штурмана, подскажите начинающему, как определить этот интервал?","собеседование,навигация",1468668010
71111,386,"    Какие полномочия имеют власти сша? Если член экипажа находится на судне в алкогольном или наркотическом опьянении, ...","    &lt;br&gt;&lt;br&gt;Какие полномочия имеют власти сша? Если член экипажа находится на судне в алкогольном или наркотическом опьянении, могут ли эти власти меня списать или это на усмотрение капитана?","полномочия,опьянение,списание",1468674145
71111,387,"  Всем привет!  Подскажите пожалуйста название сайта, где можно найти чек лист для прохождения Босфора. Админ пропусти пожалу...","  &lt;br&gt;&lt;br&gt;Всем привет!  Подскажите пожалуйста название сайта, где можно найти чек лист для прохождения Босфора. Админ пропусти пожалуйста в новость спасёшь 76 человек минимум.",чек_лист,1468688507
71111,388,"    Добрый день,моряки.  Если скачать CES тест и выучить правильные ответы,подготовится к нему,...","    &lt;br&gt;&lt;br&gt;Добрый день,моряки.  Если скачать CES тест и выучить правильные ответы,подготовится к нему, то эти же вопросы будут и в тесте в конторе? Вопросы же одинаковые? и еще, какой LEVEL нужно выбирать для кадета(в машине) SUPPORT? и какой тест выбирать SCTW? Спасибо за ответ. Анон.","ces,ответы,кадет",1468695676
11566,389,"Господа Моряки, подскажите!В курсе ли кто-нибудь из Вас, какое количество табака можно везти с собой?...","Господа Моряки, подскажите!&lt;br&gt;В курсе ли кто-нибудь из Вас, какое количество табака можно везти с собой? Про сигареты в курсе - блок. Интересует трубочный табак или оный для самокруток. Кто в курсе - отзовитесь, заранее спасибо.&lt;br&gt;&lt;br&gt;    ","табак,сигареты,самокрутки",1468744213
71111,390,"Подскажите пожалуйста конторы,где могут нарисовать контракт 2-помом с характеристикой и подтверждением!     ...","Подскажите пожалуйста конторы,где могут нарисовать контракт 2-помом с характеристикой и подтверждением!&lt;br&gt;&lt;br&gt;     ","experience,рисуем_опыт,покупаем_диплом,левый_опыт",1468745724
71111,391,Коллеги где можно докупить 6 месяцев практики?Либо купить диплом Oilers     ...,Коллеги где можно докупить 6 месяцев практики?&lt;br&gt;Либо купить диплом Oilers&lt;br&gt;&lt;br&gt;     ,"рисуем_опыт,покупаем_диплом,experience,anonym",1468745625
11566,392,"Просвятите ... Куда девают воду после замывки трюмов, скажем из под угля , сливают за борт либо только сдача...","Просвятите ... &lt;br&gt;Куда девают воду после замывки трюмов, скажем из под угля , сливают за борт либо только сдача в порту ?&lt;br&gt;Либо просто выйти за 12 миль и откатать ... &lt;br&gt;&lt;br&gt;Anon pls ...&lt;br&gt;BGRDS ...&lt;br&gt;&lt;br&gt;   ","замывка_трюмов,сливгрязнойводы",1468776610
44656,393,seacontact.com/Vist1Приветствую коллеги.  Немного пищи для ума. На не чуждую  всем штурманам тему RADAR.  Дл...,"seacontact.com/Vist1&lt;br&gt;&lt;br&gt;Приветствую коллеги.  Немного пищи для ума. На не чуждую  всем штурманам тему RADAR.  Для начала хочу сказать что вопрос выглядит совсем просто,  вроде как все знают планшет и был решен не один десяток задач на расхождение в Академии,  но самое интересное как-то упустили. И так,  какие вводные данные для ARPA используете вы для расхождения с другими судами,  STW / HDG или же COG / SOG? И что же все-таки правильно..?&lt;br&gt;&lt;br&gt;     ","radar,arpa,расхождение,планшет,navigation",1468779215
72550,394,"подскажите пожалуйста, какая средняя зарплата у матроса ?  ","&lt;br&gt;&lt;br&gt;подскажите пожалуйста, какая средняя зарплата у матроса ?&lt;br&gt;&lt;br&gt;  ","зарплата,матрос",1468826483
71111,395,"Недавно лазил на сайте ВУЗа и увидел специальность, судовой специалист по защите информации. Искал в интернет...","Недавно лазил на сайте ВУЗа и увидел специальность, судовой специалист по защите информации. Искал в интернете область работы, но ничего не нашел. Кто что знает, на каких судах имеются такие специалисты, и чем занимаются?&lt;br&gt;На сайте вуза ничего не написанно.&lt;br&gt;&lt;br&gt;        ","куда_пойти_учится,студент,вуз,специальность,програмист,вморе",1468846520
66042,396,"Подскажите пожалуйста, компания требует такой сертификат, причем говорят что к рабочим корочкам матроса это не имеет никакого отношения, но в ...","&lt;br&gt;&lt;br&gt;Подскажите пожалуйста, компания требует такой сертификат, причем говорят что к рабочим корочкам матроса это не имеет никакого отношения, но в УТЦ никто о таком сертификате даже и не слышал.&lt;br&gt;Где такое можно сделать?&lt;br&gt;&lt;br&gt;  ","сертификат,документы",1468858251
11566,397,"Товарищи, подскажите пожалуйста на будущее банк, с которым можно иметь дело будучи моряком. В следующем году просто на...","Товарищи, подскажите пожалуйста на будущее банк, с которым можно иметь дело будучи моряком. В следующем году просто на практику иду, живу и учусь на Украине. Приват только не советуйте пожалуйста. Спасибо &lt;br&gt;Анон&lt;br&gt;&lt;br&gt;  ",банк,1468863025
72845,398,Помогите пожалуйста,"&lt;p&gt;&lt;span style=&quot;color: #000000; font-family: &#039;Lucida Grande&#039;, Arial, tahoma, verdana, sans-serif; font-size: 12px; line-height: 16.8px;&quot;&gt;Подскажите пожалуйста,Предложили пойти OS Без опыта на балкер 56118 dwt,от Некой компании (Atlantikagensy)Кто работал с этой компании хотелось бы узнать,Мошеники или нет в интернете как таковой информации нет.Буду очень благодарен&lt;/span&gt;&lt;/p&gt;","Мошеники_или_нет,Кто_уходил_от_них,Возможно_ли_без_опыта_уйти_на_такой_балкер",1468868293
72845,399,"seacontact.com/Odysseus552                                                                 Подскажите пожалуйста,Предложили пойти OS Без опыта на балкер 56118 dwt,от Некой компании (Atl...","seacontact.com/Odysseus552                                                                 &lt;br&gt;&lt;br&gt;Подскажите пожалуйста,Предложили пойти OS Без опыта на балкер 56118 dwt,от Некой компании (Atlantic agency)&lt;br&gt;&lt;br&gt;Кто работал с этой компании хотелось бы узнать, Мошеники или нет в интернете как таковой информации нет. Буду очень благодарен.&lt;br&gt;&lt;br&gt;Админ опубликуй срочно!&lt;br&gt;   ","company_info,крюинг,atlantic_agency",1468870657
